Iteration:,AeroBalance Mean Monitor: Statistics of Aerodynamic Balance Monitor,Mean HE-Massflow Monitor: Statistics of HE-Massflow Monitor (kg/s)
2242,0.455990994118447,0.235919095161291
2243,0.455989315067701,0.235921063207641
2244,0.455987744086463,0.235922895799232
2245,0.455986270098422,0.235924541438728
2246,0.455984930441437,0.235925934975926
2247,0.455983778772386,0.235927023371537
2248,0.455982810382697,0.235927775969961
2249,0.455982045167811,0.235928179018877
2250,0.455981521360718,0.235928234166803
2251,0.455981207931651,0.235927950713575
2252,0.45598108772024,0.235927360783913
2253,0.455981150404938,0.23592650677112
2254,0.455981368204708,0.235925451349877
2255,0.455981707560165,0.235924260023187
2256,0.455982147343324,0.235923004229645
2257,0.455982685537215,0.235921747048361
2258,0.455983279929282,0.235920543044954
2259,0.455983897882897,0.235919444875617
2260,0.455984538183742,0.235918493665918
2261,0.455985201709961,0.235917715513639
2262,0.455985867335091,0.235917132044579
2263,0.455986565621891,0.235916754260725
2264,0.455987281734632,0.235916582294911
2265,0.455988006257978,0.235916606190007
2266,0.455988778975145,0.235916811969989
2267,0.455989576264981,0.235917187431398
2268,0.455990381578086,0.235917716878482
2269,0.45599118203566,0.235918387332569
2270,0.455991945689113,0.23591918935052
2271,0.455992673229056,0.235920111963757
2272,0.455993302947908,0.235921142917527
2273,0.455993764047371,0.235922267907296
2274,0.455994051201519,0.235923468516194
2275,0.455994115596223,0.235924730780286
2276,0.455993940170543,0.235926035441327
2277,0.455993481990725,0.235927364021193
2278,0.455992750183544,0.235928696272578
2279,0.455991756331714,0.23593001951235
2280,0.455990514205025,0.235931321699193
2281,0.455989063995669,0.235932594993552
2282,0.455987461917285,0.235933836410403
2283,0.455985719955844,0.235935047534063
2284,0.455983909783953,0.235936242970415
2285,0.455982102589389,0.235937432477504
2286,0.455980385871051,0.235938638709918
2287,0.455978801538442,0.23593987615417
2288,0.455977437984492,0.235941160614775
2289,0.455976344598902,0.235942509394839
2290,0.455975602819438,0.235943934286292
2291,0.455975240420976,0.235945442214658
2292,0.455975240648715,0.235947034263996
2293,0.455975581599953,0.235948705972201
2294,0.455976241856259,0.235950445983811
2295,0.455977193006694,0.235952234531044
2296,0.455978443462793,0.235954046063943
2297,0.455979975669344,0.235955851627518
2298,0.455981778580066,0.235957624121178
2299,0.455983811111339,0.235959345398488
2300,0.455986054919232,0.235960992132245
2301,0.455988480474331,0.235962558496617
2302,0.45599105439647,0.235964057886092
2303,0.45599376375483,0.235965510374296
2304,0.455996598888488,0.235966949229846
2305,0.45599956782431,0.235968410547379
2306,0.456002661762354,0.235969933276118
2307,0.456005860446372,0.235971554051428
2308,0.456009206062419,0.235973303526845
2309,0.45601267782319,0.235975205806289
2310,0.456016275785002,0.235977279872129
2311,0.456020007237554,0.235979540424877
2312,0.456023858813545,0.235981989611708
2313,0.456027851341271,0.235984618400373
2314,0.456031993141995,0.23598741651366
2315,0.456036297309918,0.235990369665854
2316,0.456040753730157,0.235993462294658
2317,0.456045360157904,0.235996675818891
2318,0.456050128450804,0.235999988154195
2319,0.456055030269186,0.236003376012806
2320,0.456060011955168,0.23600681353747
2321,0.456065072135897,0.236010272964007
2322,0.456070216778427,0.236013734316714
2323,0.456075387996417,0.236017180910574
2324,0.45608055791672,0.236020603137134
2325,0.456085728293732,0.236023983145416
2326,0.456090871547334,0.236027304874987
2327,0.456095958125023,0.236030563988405
2328,0.456100960279328,0.236033765236706
2329,0.456105880130704,0.236036905034151
2330,0.456110734866355,0.236039984480781
2331,0.45611553375741,0.236043011790307
2332,0.456120327805448,0.236045989521407
2333,0.456125165900364,0.236048926692182
2334,0.456130070769105,0.236051836505263
2335,0.456135101445205,0.236054736050242
2336,0.456140302770005,0.23605765394947
2337,0.456145675362943,0.236060612046704
2338,0.456151267249563,0.23606363956522
2339,0.456157087431458,0.236066765154278
2340,0.456163141805514,0.236070014814688
2341,0.45616941285448,0.236073405423756
2342,0.456175865567132,0.236076942582618
2343,0.456182490173011,0.236080615592174
2344,0.456189230035596,0.236084398503713
2345,0.456196037741494,0.236088248145768
2346,0.45620289136595,0.236092103067498
2347,0.456209749044045,0.23609588890259
2348,0.456216551204825,0.236099527992647
2349,0.456223282108012,0.236102944225739
2350,0.456229946109339,0.236106047086307
2351,0.456236538036019,0.236108762517397
2352,0.456243053228991,0.236111017615967
2353,0.456249544530968,0.236112755413743
2354,0.456256029308246,0.2361139349428
2355,0.456262526603641,0.23611453675925
2356,0.456269016255795,0.236114578513343
2357,0.456275531566724,0.23611410083181
2358,0.456282076915369,0.236113167837816
2359,0.456288708164578,0.236111858139397
2360,0.456295427477806,0.236110270290791
2361,0.456302198264514,0.236108521772931
2362,0.456309037000233,0.236106715027923
2363,0.456315930436394,0.236104949542663
2364,0.456322894947607,0.236103319797292
2365,0.456329930053629,0.236101912232048
2366,0.456337085446128,0.236100762593029
2367,0.456344394978846,0.23609989592555
2368,0.456351907621062,0.236099322894765
2369,0.456359665789745,0.236099030220752
2370,0.456367761495365,0.236098997520938
2371,0.456376254378932,0.236099198868008
2372,0.456385169710552,0.236099604642353
2373,0.456394568245035,0.236100185735682
2374,0.456404443423765,0.236100920475743
2375,0.456414771890114,0.236101776824868
2376,0.456425522138869,0.236102732713195
2377,0.456436622152615,0.236103769883994
2378,0.456447998774575,0.236104882128038
2379,0.456459522481126,0.236106064844507
2380,0.456471102169475,0.236107312383477
2381,0.456482652754247,0.236108617596073
2382,0.456494089217391,0.236109974903722
2383,0.456505327355497,0.236111370721115
2384,0.456516304958779,0.23611279070596
2385,0.456526983766647,0.236114219257103
2386,0.456537348653241,0.236115639247614
2387,0.456547375540272,0.236117024217339
2388,0.456557096431519,0.236118340061891
2389,0.456566530235259,0.236119547182839
2390,0.45657575088311,0.236120606432705
2391,0.456584824885989,0.236121478473553
2392,0.456593779976122,0.236122140551594
2393,0.456602698126677,0.236122579262682
2394,0.456611640338727,0.236122784243113
2395,0.456620640337147,0.236122756418885
2396,0.456629698603002,0.236122515200389
2397,0.456638843533088,0.236122078693369
2398,0.456648054660002,0.236121464661512
2399,0.45665730478752,0.236120694375707
2400,0.456666535688634,0.236119786851632
2401,0.456675699665823,0.236118757739243
2402,0.456684729081767,0.236117608264185
2403,0.456693566782533,0.236116347548478
2404,0.456702165114338,0.236114991276461
2405,0.456710501777538,0.236113562981886
2406,0.456718534489226,0.236112092194111
2407,0.456726243646592,0.236110604011428
2408,0.456733654304841,0.236109135894903
2409,0.456740760094701,0.23610771677659
2410,0.4567475852613,0.236106372741966
2411,0.456754169572169,0.236105117805717
2412,0.456760491093923,0.236103970408713
2413,0.456766598442077,0.236102941448185
2414,0.456772469778595,0.236102029398181
2415,0.456778097112929,0.236101224182999
2416,0.456783447658514,0.236100503257411
2417,0.45678846259791,0.23609983881238
2418,0.456793099102197,0.236099193334356
2419,0.456797304025174,0.236098525116378
2420,0.456801049828504,0.236097787084692
2421,0.456804308016208,0.23609694683269
2422,0.456807087162837,0.236095982482506
2423,0.456809422209871,0.236094877664733
2424,0.456811343869469,0.236093619281158
2425,0.456812926308296,0.236092209593023
2426,0.456814223223785,0.236090663610384
2427,0.456815326533333,0.236089001711256
2428,0.456816310468713,0.236087255757313
2429,0.456817251049958,0.23608546425591
2430,0.456818208503396,0.236083659842739
2431,0.456819207854514,0.236081880635744
2432,0.456820296724088,0.236080153170741
2433,0.456821439665456,0.236078499867322
2434,0.456822657109558,0.236076935912882
2435,0.456823894227158,0.236075477665753
2436,0.456825149188371,0.236074131032735
2437,0.456826371236077,0.236072904427846
2438,0.456827516607003,0.236071803815904
2439,0.456828545322088,0.236070832141543
2440,0.456829413110294,0.236070005594375
2441,0.456830110474001,0.2360693415898
2442,0.456830588542112,0.236068860232977
2443,0.456830804534346,0.236068585015757
2444,0.456830780053033,0.236068532540444
2445,0.456830531356613,0.236068713757949
2446,0.456830045418618,0.236069129389425
2447,0.456829363124703,0.236069761549629
2448,0.456828523363186,0.236070575342357
2449,0.456827577075193,0.236071521882743
2450,0.456826583418509,0.236072543177276
2451,0.456825589467638,0.236073572816601
2452,0.456824656484427,0.236074546554884
2453,0.456823786326569,0.236075396713267
2454,0.456823019863895,0.236076058725268
2455,0.456822370672189,0.23607647604483
2456,0.456821858441853,0.236076608257216
2457,0.456821471842216,0.236076434056
2458,0.456821219913182,0.236075935410424
2459,0.456821090982902,0.23607512112143
2460,0.456821078179375,0.236074006285274
2461,0.456821203571246,0.236072617603571
2462,0.456821481528581,0.236070994697814
2463,0.4568219329048,0.236069167332736
2464,0.456822613854141,0.236067174053867
2465,0.456823521879024,0.236065061266963
2466,0.456824667051616,0.236062859774091
2467,0.456826016462213,0.236060596154017
2468,0.456827550926038,0.236058281014414
2469,0.456829267795049,0.236055924158903
2470,0.456831099551457,0.236053513945951
2471,0.456832941825889,0.236051034738261
2472,0.456834724061113,0.23604846813029
2473,0.456836322420619,0.236045780439154
2474,0.456837583488064,0.23604293821879
2475,0.456838385583481,0.236039916449336
2476,0.456838613496635,0.236036689655725
2477,0.456838189137608,0.236033247496806
2478,0.456837073046253,0.236029590038353
2479,0.456835210035122,0.236025730416099
2480,0.456832586601382,0.236021699221489
2481,0.456829227196062,0.236017518809313
2482,0.456825207784145,0.236013222897601
2483,0.456820605138477,0.236008842979643
2484,0.456815479837928,0.23600440514746
2485,0.456809934563198,0.235999925516243
2486,0.456804048048933,0.235995420166919
2487,0.456797929418407,0.235990913373562
2488,0.456791633245494,0.235986408759203
2489,0.456785240665687,0.235981893613537
2490,0.456778773128749,0.235977365969612
2491,0.456772299421373,0.235972817204412
2492,0.456765831455867,0.235968248492677
2493,0.45675940104176,0.235963665247973
2494,0.456753033076208,0.235959083936729
2495,0.456746765191013,0.235954525712821
2496,0.456740614369816,0.235950021047487
2497,0.456734595827276,0.235945608816414
2498,0.456728710841831,0.235941332695808
2499,0.456722933049311,0.235937231384681
2500,0.456717279338699,0.235933352048653
