"Iteration: Iteration","D B Mean Monitor: Statistics of D B Monitor (N)","D D Mean Monitor: Statistics of D D Monitor (N)","D FW Mean Monitor: Statistics of D FW Monitor (N)","D RW Mean Monitor: Statistics of D RW Monitor (N)","D S Mean Monitor: Statistics of D S Monitor (N)","D SU Mean Monitor: Statistics of D SU Monitor (N)","D Wheels Front Mean Monitor: Statistics of D Wheels Front Monitor (N)","D Wheels Rear Mean Monitor: Statistics of D Wheels Rear Monitor (N)","Mean D Monitor: Statistics of Drag Monitor (N)"
1221,25.259399472013,3.14817277040319,9.89837307674751,35.3909010662613,7.79464484983622,2.74016348556903,4.10583906607544,2.14253989182856,90.4800336787343
1222,25.2570618104232,3.14873482420122,9.89815935671735,35.3890114857609,7.7952215444596,2.74037957358323,4.10547200941322,2.14330242245618,90.4773430270149
1223,25.2547380274303,3.14929749233243,9.89793486059715,35.3870825959907,7.79588230488565,2.74059448500718,4.10516134036263,2.144091497877,90.474782604483
1224,25.2524311542694,3.14986072888802,9.89770243313284,35.3851292911158,7.79661376154517,2.74080390054899,4.10489949488163,2.14491288913253,90.4723536535143
1225,25.2501436135447,3.1504262860071,9.89746551173142,35.3831623035904,7.79739867574374,2.74100407202503,4.10467577386863,2.14577978968381,90.4700560261948
1226,25.2478832452985,3.15099532948805,9.89722796120191,35.3811926759003,7.79821154629582,2.74119097558778,4.1044869054213,2.14670762394652,90.4678962631402
1227,25.245650913737,3.15156880752968,9.89699427228411,35.3792347664955,7.79903346925349,2.74135819601977,4.10432174126835,2.14770900251082,90.4658711690987
1228,25.2434426004826,3.15214398178725,9.89676894944757,35.377293385446,7.79984539527594,2.74150190544399,4.10417388972872,2.1487881290623,90.4639582366743
1229,25.2412532655978,3.15272022012536,9.89655675396635,35.3753761051926,7.80062887038226,2.74161864677582,4.10403778444614,2.14995833368742,90.4621499801738
1230,25.2390835184547,3.15329494734129,9.89636209018668,35.3734848467812,7.80136974858258,2.7417080952916,4.10389883886892,2.15122359031433,90.4604256758213
1231,25.2369350388805,3.15386291502544,9.8961880474488,35.3716178567455,7.80206306301219,2.74177296339665,4.1037456381567,2.15258926743353,90.4587747900993
1232,25.2348237349362,3.15442451486182,9.89603713929279,35.3697683385731,7.80270669589908,2.74181251837614,4.10357494554186,2.1540530152854,90.4572009027664
1233,25.2327586505553,3.15497614867504,9.89591205742957,35.3679303981348,7.80330870761494,2.74183071775485,4.10337469294827,2.15560492517231,90.4556962982851
1234,25.2307474827027,3.15551414190443,9.89581435553949,35.366094658957,7.80388047715705,2.74182839081629,4.10313493066851,2.15723727581415,90.4542517135597
1235,25.2287972080594,3.15603509718539,9.89574427483773,35.3642565762109,7.80442279364434,2.74180686681405,4.10284321912906,2.15894022039162,90.4528462562726
1236,25.2269137241833,3.15653897107898,9.89570092885717,35.3624042189142,7.80496269410053,2.74177079603851,4.10249436136777,2.16070410699865,90.4514898015391
1237,25.2250954583451,3.15702417199921,9.89568169845445,35.3605233365356,7.80551056343519,2.74172213116401,4.10208533262339,2.16251802063628,90.4501607131933
1238,25.2233438661052,3.1574844968042,9.89568616778685,35.3586057141692,7.80606904595547,2.7416639564594,4.10162285557045,2.16436902092807,90.4488451237788
1239,25.2216451704892,3.15791861756359,9.89571113572359,35.3566451041786,7.80665369964496,2.74159663169658,4.10110919626833,2.16624490036001,90.4475244559248
1240,25.219989041892,3.15832364857456,9.89575509345907,35.3546368777624,7.80726305645971,2.74152092040368,4.10055978384596,2.16813853561163,90.4461869580089
1241,25.2183600271447,3.15869591865886,9.89581581475273,35.3525772743849,7.80790089455471,2.74143548149537,4.09998431860026,2.17003641443426,90.4448061440257
1242,25.2167493694707,3.15904055898512,9.89588982183741,35.3504658048164,7.80855741042308,2.74134044700696,4.09940319355232,2.17193124526927,90.4433778513612
1243,25.2151543522994,3.15936000409354,9.89597335965354,35.3483006364334,7.80922054091975,2.74123523535896,4.09882966832966,2.17382299356044,90.4418967906488
1244,25.2135747579687,3.15965373321815,9.89606308007752,35.3460817926744,7.80988644796108,2.74112116985219,4.09827932821381,2.17570335011906,90.4403636600849
1245,25.2120073182908,3.15992367979586,9.89615660388901,35.3438106330355,7.81055160999535,2.74099945099907,4.09776841009342,2.17756630779906,90.4387840138981
1246,25.2104547316304,3.16017510544412,9.89624988437229,35.3414877464254,7.81119623818723,2.74087397967365,4.09731035201932,2.17941506086443,90.4371630986169
1247,25.2089138858106,3.16041005424729,9.89633997707134,35.3391103647289,7.81181222148207,2.74074859031036,4.09690650566183,2.18124251508942,90.4354841144019
1248,25.2073796683145,3.16062941254686,9.89642384766134,35.3366822931771,7.81238379121064,2.74062462898508,4.09657003667431,2.18304718410782,90.4337408626776
1249,25.2058522714305,3.16084197313531,9.89649873558867,35.3342070172998,7.81290178324718,2.74050729531123,4.09630554159594,2.18483152050092,90.4319461381096
1250,25.2043277761491,3.16104816527936,9.89656231443757,35.3316864583689,7.81335863136974,2.74039924156721,4.09611787512824,2.18659362760555,90.4300940899057
1251,25.2028200235295,3.16125406778862,9.89658923007417,35.3290905004575,7.81666278591871,2.74028050452655,4.09592537330077,2.18828607977421,90.4309085653701
1252,25.2014190952957,3.16144978145103,9.89660052111275,35.326465717519,7.82239250290377,2.74018194147129,4.09580074648325,2.18991365241562,90.4342239586525
1253,25.2001560540152,3.16162882280365,9.89660349714704,35.3238409060983,7.82901369184653,2.74010165730353,4.09575042524922,2.19147868876248,90.438573743226
1254,25.1989762934032,3.16178215896632,9.89660238798729,35.321212559586,7.83531339224932,2.74004096759525,4.09573416253611,2.19299996924152,90.442661891565
1255,25.1978716957108,3.16190820909682,9.89659724710802,35.3185885632175,7.84075189303361,2.74000365712576,4.09575564331447,2.19448295905121,90.4459598676582
1256,25.1968283207961,3.16200942651197,9.89658660292885,35.315971732617,7.84497353392382,2.73999095575221,4.09582269024515,2.19593318771391,90.448116450489
1257,25.1959073120965,3.16210132561283,9.89655345923092,35.3133804129736,7.8467811429543,2.74000342717546,4.09598613022173,2.19733963191764,90.448052842183
1258,25.1950737696075,3.16219392952574,9.89649435090516,35.310802602915,7.84652814510378,2.74004212542354,4.09620574058177,2.19869035948551,90.4460310235481
1259,25.194286888354,3.16229380441936,9.89640656834697,35.3082282949399,7.84472719189334,2.74010459683847,4.09646337297339,2.19999228176597,90.4425029995314
1260,25.193492173487,3.16240863165756,9.89629169961391,35.3056504333196,7.84188815124913,2.74018532964773,4.09675494485754,2.2012617895409,90.4379331533735
1261,25.1926252429756,3.16254205649822,9.89615245653006,35.3030725847557,7.83857614037377,2.74028212122912,4.09707565337315,2.2025108272145,90.4328370829501
1262,25.1916512434382,3.16269600937329,9.89599284546254,35.3004989741462,7.83523881039757,2.74039224483318,4.09742823441931,2.20375654174081,90.4276549038111
1263,25.1905215729338,3.1628711435823,9.89581965603096,35.2979363108718,7.83220640698689,2.7405139463879,4.09782061371382,2.20501075941803,90.4227004099256
1264,25.1892244838817,3.1630658589846,9.89563191798083,35.29539707622,7.82964033741464,2.74064594455547,4.09825665613957,2.20627962145335,90.4181418966303
1265,25.1877382002664,3.16327721325787,9.89543276615732,35.2928870892326,7.82758122408785,2.74079215712379,4.09874849159337,2.20756768928386,90.4140248310032
1266,25.1860579840173,3.16350702223673,9.89523249719539,35.2904169663031,7.82597892775048,2.74095277570768,4.09927279778651,2.20887191228231,90.4102908832796
1267,25.184208180258,3.16375253753642,9.8950301138995,35.2879887099109,7.82471199513587,2.74113510845898,4.0998330034078,2.21018307081662,90.4068427194242
1268,25.1822245299472,3.16401758165373,9.89483188342697,35.2856014218554,7.82362768721608,2.74133549299647,4.10042575760348,2.21149227117121,90.4035566258706
1269,25.1801373655858,3.1642986886324,9.89463905409174,35.283254184418,7.82255365302208,2.74155732319486,4.10102317531103,2.21278375409003,90.400247198346
1270,25.1779889549067,3.16459683663147,9.8944548431703,35.2809385683308,7.82135100508603,2.7418023735864,4.101612813544,2.21404788003379,90.3967932752896
1271,25.1758303182855,3.16491039627559,9.89428245452345,35.2786452051766,7.81991738149682,2.7420691637863,4.10217639261176,2.21527337274419,90.3931046849002
1272,25.1737108779655,3.16523516285346,9.89411998220099,35.2763628199295,7.81818702562839,2.74236113494373,4.10269140413032,2.21645301446036,90.3891214221123
1273,25.1716622352501,3.16557678979216,9.89397351332252,35.2740801819887,7.81614925725181,2.74268026306199,4.1031437115934,2.21758417687553,90.3848501291363
1274,25.1697210138457,3.16593081250735,9.89384314837643,35.2717869915899,7.81384940101419,2.74302635398822,4.10352144612414,2.21867051868794,90.3803496861339
1275,25.1679012905129,3.16629234072368,9.89372829491175,35.2694709632947,7.81126703448382,2.74339511983517,4.10382262341241,2.21971918314877,90.3755968503233
1276,25.1662068213111,3.16665892467976,9.89363221851175,35.2671221847221,7.80850495764901,2.74377730593912,4.1040442654517,2.2207443731675,90.370691051432
1277,25.1646327336957,3.16702707071004,9.89355303870021,35.2647345637329,7.80565083142233,2.74416263941609,4.10418511368661,2.22176189611272,90.3657078874767
1278,25.1631590256996,3.16739118894365,9.89348974205893,35.262299418307,7.80280303523549,2.74453234480082,4.10425460465293,2.22278867389605,90.3607180335945
1279,25.1617630922997,3.16775191947677,9.89344356387125,35.2598110349177,7.80002841666697,2.74486978689454,4.10425817187135,2.22384139181622,90.3557673778146
1280,25.16042314403,3.16810153831457,9.89341128498516,35.257268178619,7.79738728405618,2.74515636131418,4.10421035276426,2.22493190182307,90.3508900459065
1281,25.1591211641159,3.16844182012705,9.89339174300961,35.2546699975958,7.79492183489102,2.74537997600574,4.10412885044212,2.22606922751966,90.346124613707
1282,25.1578358476381,3.16877243769352,9.89338373957013,35.2520193248865,7.79266517865829,2.74553242773511,4.10402124309874,2.22725839430067,90.3414885935812
1283,25.1565579064981,3.16909370685646,9.89338272423166,35.249322858466,7.79062008250783,2.74560846138702,4.1039048257695,2.22850067805085,90.3369912437676
1284,25.155279195914,3.16940549565003,9.89338613489862,35.2465913624131,7.78877814164598,2.74561061057977,4.10378165335731,2.22979371254364,90.3326263070026
1285,25.1539857883567,3.16970881761165,9.89339493703744,35.2438396205728,7.78713666344796,2.74553947576463,4.1036650746858,2.23113335368824,90.3284037311654
1286,25.1526619900328,3.17000432006636,9.89340644569708,35.2410823553445,7.78566548325117,2.74539353315236,4.10356789465225,2.23251541349279,90.3242974356895
1287,25.1513000540127,3.1702941420224,9.89342199463044,35.23833460326,7.78433320256866,2.7451817746018,4.10349236197988,2.23394348118089,90.3203016142569
1288,25.1498902914771,3.17058583987626,9.89343467188804,35.2356076434252,7.78309547163148,2.74491314406465,4.10344260367901,2.23541332085235,90.3163829868943
1289,25.1484258948065,3.17087776551272,9.89344217580571,35.2329116385293,7.78191344888707,2.74459765740834,4.10341966478673,2.23692386132235,90.3125121070588
1290,25.146915620825,3.17117039150991,9.893439470266,35.2302536344006,7.78075158858376,2.74424405150771,4.10343569813083,2.23847205729442,90.3086825125183
1291,25.1453580881028,3.17146409555673,9.8934261391094,35.2276408919972,7.77956188146294,2.74386144793682,4.10349584079433,2.24006004353184,90.3048684284922
1292,25.1437584090399,3.17175367515666,9.89340071094718,35.2250813771851,7.778312271816,2.743458791534,4.10360116523162,2.24168236983194,90.3010487707425
1293,25.1421337421904,3.17203460887316,9.89336032021742,35.2225821480062,7.77697703996391,2.74304538596347,4.10375386059052,2.24333184633385,90.297218952139
1294,25.1405042597338,3.17230036220193,9.89330382893619,35.2201435914027,7.77554916801456,2.74263290609988,4.10395315913305,2.24500104389708,90.2933883194193
1295,25.138886479298,3.17254947970798,9.89323090080491,35.2177715155726,7.7740317887605,2.74223037888676,4.10419966288841,2.24668766019468,90.289587866114
1296,25.1372926354964,3.17277899917928,9.89314315817079,35.2154653313291,7.77242122196888,2.74184475968472,4.1044966956651,2.24838091677126,90.2858237182656
1297,25.1357417260107,3.17297952109116,9.89304077994748,35.2132255823563,7.77072828352366,2.74148373677542,4.10483734584369,2.25007542314263,90.2821123986911
1298,25.1342428859461,3.17314459690486,9.89292639823642,35.2110506270675,7.76897126594726,2.74115160855106,4.10521901449676,2.25176274345964,90.2784691406097
1299,25.1328070829149,3.17326341498595,9.89279875875035,35.2089384878624,7.76717360684744,2.74085347502366,4.10563933290503,2.25343630883401,90.2749104681239
1300,25.1314260871234,3.17333504960895,9.89266200705727,35.2068851599809,7.76535670036732,2.74059260947096,4.10608472291491,2.25508364208064,90.2714259786045
1301,25.1300898086281,3.17336131948932,9.89252135584304,35.2048863032785,7.76353489293147,2.74037318335981,4.10654609149823,2.25669436613388,90.2680073211625
1302,25.128793553422,3.17333605927144,9.89237607914903,35.2029387013599,7.76172673552325,2.74019809003124,4.10701162374601,2.25825974843589,90.2646405909388
1303,25.1275253562192,3.17326500350471,9.89222822858642,35.2010386882953,7.75995612808244,2.74006777095884,4.10746870517622,2.25977069648409,90.2613205773074
1304,25.1262772050085,3.17315022341622,9.89208106173018,35.1991797673962,7.7582376128508,2.73998215141909,4.10790304719406,2.26122194374491,90.2580330127601
1305,25.1250349558014,3.17299765105011,9.89194030378973,35.1973621347,7.75658822591994,2.73993756395255,4.10830209155845,2.26260437494753,90.2547673017199
1306,25.1237909772167,3.17281491211506,9.8918078423201,35.1955787785943,7.75501620373723,2.73992954412652,4.10865589887896,2.26391213637585,90.2515062933649
1307,25.1225298506523,3.17260502512537,9.8916849880279,35.1938335136287,7.75353381833874,2.73995336738906,4.10895053117062,2.26514237440775,90.2482334687405
1308,25.1212414128532,3.1723709475828,9.89157192412963,35.1921282665677,7.75216003003521,2.73999815963394,4.10918562937178,2.26628981141705,90.2449461815914
1309,25.1199068638382,3.17212640830305,9.89146872758217,35.1904638246635,7.75090543321149,2.74005172504913,4.1093584611258,2.26735641116273,90.2416378549362
1310,25.1185218756031,3.17187420025196,9.89137524788177,35.1888417250637,7.74979294210722,2.74010476094335,4.10946764156196,2.26833784932796,90.238316242741
1311,25.1170848405546,3.1716187431532,9.89129246168863,35.1872616967361,7.74883042058282,2.74014801035106,4.1095033575208,2.26923477230774,90.234974302895
1312,25.1155913822621,3.17136712206033,9.89121856508123,35.1857235165336,7.74802188998834,2.74017615503056,4.10946819949219,2.27004770628173,90.2316145367302
1313,25.1140526539684,3.17112123896214,9.89115284243419,35.1842275736343,7.74737358599526,2.74018607583095,4.10936367547113,2.27078113153686,90.2282587778334
1314,25.1124765335281,3.17088454605016,9.8910938755714,35.1827728916531,7.74688374207459,2.74017698352978,4.10918798938383,2.271438964785,90.224915526576
1315,25.1108757502113,3.17065630767892,9.89104079102562,35.1813594282733,7.74654577657125,2.74014987496031,4.10894225927372,2.27202949822845,90.221599686223
1316,25.1092649543575,3.17044096505865,9.89099218702325,35.1799838952104,7.74635001723342,2.74010971750715,4.10863563023233,2.27255431482725,90.21833168145
1317,25.1076662855117,3.1702384624268,9.89094741842232,35.1786439273655,7.74627880721969,2.74006089902876,4.10826672972992,2.27302382088451,90.2151263505892
1318,25.1060875752852,3.17004887217995,9.89090522742549,35.1773439702882,7.74631409081732,2.74001233984429,4.10784411683356,2.27344353536513,90.2119997280392
1319,25.1045535982429,3.16987574487611,9.89086393511463,35.1760824871232,7.74644242648237,2.73996982883794,4.10737687057761,2.27382662174717,90.208991513002
1320,25.1030727249777,3.16971956228404,9.89082230052922,35.1748614253406,7.7466501644859,2.73993961230349,4.10687884424031,2.27418187276382,90.2061265069252
1321,25.1016568127508,3.16957967450502,9.89078003086387,35.1736822743356,7.74692730402018,2.73993063101583,4.10635702660658,2.27452125962963,90.2034350137275
1322,25.1003074886372,3.16945737467415,9.89073477703054,35.1725486307809,7.74727154116208,2.73994844129657,4.10582416350449,2.27485344401469,90.2009458611007
1323,25.0990290172277,3.16935436233439,9.89068474701017,35.1714692227509,7.74768320500717,2.73999804609505,4.10529040301127,2.27519006147643,90.1986990649132
