"Iteration: Iteration","DF B Mean Monitor: Statistics of DF B Monitor (N)","DF D Mean Monitor: Statistics of DF D Monitor (N)","DF FW Mean Monitor: Statistics of DF FW Monitor (N)","DF RW Mean Monitor: Statistics of DF RW Monitor (N)","DF S Mean Monitor: Statistics of DF S Monitor (N)","DF SU Monitor: Force (N)","DF Wheels Front Mean Monitor: Statistics of DF Wheels Front Monitor (N)","DF Wheels Rear Mean Monitor: Statistics of DF Wheels Rear Monitor (N)","Mean DF Monitor: Statistics of Downforce Monitor (N)"
609,-0.798241959713502,32.8964310056269,86.3950185411916,100.120726793759,49.7054341936723,-0.753970490352859,-1.0183364569966,-2.13524255102429,264.459399046986
610,-0.795793009058922,32.8781480370697,86.3932307382582,100.099524241394,49.7045614158882,-0.765352117650619,-1.01435045939652,-2.13486921882966,264.422869759276
611,-0.793772898248629,32.8580084513986,86.3913336358661,100.077958236142,49.7029988102905,-0.776193808848658,-1.01042976379414,-2.13450416679319,264.382918733461
612,-0.792304950430889,32.8353209316829,86.3893392144024,100.055914121466,49.7005780976397,-0.78703950089097,-1.00658752738522,-2.13416556918143,264.338499712774
613,-0.791134868722673,32.8110573364002,86.3872829624929,100.03361658424,49.6977863730681,-0.797598422130258,-1.00282378720692,-2.13385706995428,264.291551210045
614,-0.790188153913122,32.7852934635526,86.3851607780299,100.011094662437,49.6947644406963,-0.807589312595223,-0.999149995959966,-2.13360247676747,264.242381075473
615,-0.789303872573717,32.7577844404533,86.3829704621652,99.9883221969373,49.6916788593201,-0.816486752709794,-0.995599396639012,-2.13344124693284,264.191011875526
616,-0.788356967978968,32.7293251823712,86.3807265924549,99.9654320049869,49.6887043101436,-0.822618803031638,-0.992121252243863,-2.13333851409632,264.138679413578
617,-0.78720321049265,32.7000297532922,86.3784255899877,99.9424897069815,49.6859937989735,-0.825985563326003,-0.988725865069016,-2.13331886815206,264.08582066404
618,-0.785568848232198,32.6698595447495,86.376055499191,99.9196302961814,49.68383363449,-0.824581891691565,-0.985431751824071,-2.13339752245586,264.033039954052
619,-0.78352633480784,32.6392457439226,86.3736256210389,99.8968505196268,49.6820872413496,-0.818673945825242,-0.982190207251765,-2.13352610883141,263.980593695217
620,-0.780991454656757,32.6082990082084,86.3711274298746,99.8742391802401,49.6808742749064,-0.807515392039524,-0.979010145565107,-2.13369993807741,263.928840326194
621,-0.777959619156275,32.5771495959223,86.3685503178346,99.8518831748972,49.6802373631995,-0.792755904821495,-0.975885447612855,-2.13389352021741,263.878039435358
622,-0.774407098008509,32.5458771355774,86.3658481507392,99.8299561834374,49.6802914869674,-0.775485235059313,-0.97286218433456,-2.13408573117372,263.828470925923
623,-0.770600190367413,32.5146651253456,86.3630546213038,99.808346254208,49.6807523354738,-0.758506829348435,-0.969912756520852,-2.13425798567741,263.779749144816
624,-0.766565400419669,32.4836154833468,86.3601507060556,99.7871436733378,49.6816010998385,-0.743612487735428,-0.967038768985647,-2.13441050728489,263.731979935895
625,-0.762497732282104,32.4529539930024,86.3570528367238,99.7665894865884,49.6828577586439,-0.73229572638727,-0.964281351264892,-2.13450494214027,263.685352159363
626,-0.758428700617027,32.4226962492632,86.3538112651173,99.7464926186649,49.6843698005584,-0.726088156533153,-0.961591143012662,-2.13454527873054,263.639638253938
627,-0.754544848993709,32.393106565185,86.3503460080755,99.7270344991561,49.6862001935194,-0.725075716917287,-0.958984379377499,-2.13449352816076,263.595091652217
628,-0.750839308475668,32.3640975167577,86.3467177452845,99.7080188744031,49.6881823773026,-0.728746212032437,-0.956424234816624,-2.13437231619914,263.55138218817
629,-0.747555049619784,32.3358780690418,86.342827138499,99.6895828684252,49.6903338990333,-0.736354101907724,-0.953918472696224,-2.1341427943735,263.508588994604
630,-0.744511859578362,32.3083440697644,86.3387655335039,99.6715411209577,49.6926139977154,-0.746799350304105,-0.951428341932731,-2.13383407750205,263.46668229554
631,-0.741884760040021,32.2818297099701,86.3344434880727,99.6539635909469,49.6950658704164,-0.758353043185696,-0.948963971316716,-2.13340261648829,263.425935470839
632,-0.739463275811259,32.2560758482198,86.329954813918,99.6366393782185,49.6976756202114,-0.768546706858716,-0.946505391181381,-2.13287994880935,263.386155848392
633,-0.737255108536678,32.2314493559608,86.3252331292055,99.6196365566532,49.7005374381186,-0.77599309933341,-0.944076262734566,-2.13222439563513,263.347889953425
634,-0.735070790237776,32.2077279819827,86.3203820183648,99.6027664534285,49.7036308299541,-0.779558278025657,-0.941663185783673,-2.13148965692592,263.310925940811
635,-0.732804214603065,32.1852865170014,86.3153618970074,99.5860355330999,49.7071030252164,-0.778849736614496,-0.939268161702223,-2.13063942914502,263.275955537166
636,-0.730304073527357,32.164101618061,86.3102246538554,99.5693436116502,49.7109705660717,-0.773607119406021,-0.936882607853079,-2.12968796177163,263.243033034207
637,-0.727520829364354,32.143748884764,86.3050287149004,99.5526039448297,49.7151287987013,-0.764788530138184,-0.93452890180799,-2.12867831229075,263.211540360805
638,-0.724320030346773,32.1246859179032,86.2997629324914,99.5358306159865,49.7197297936082,-0.75312925742552,-0.932229163563174,-2.12758725692431,263.182232412793
639,-0.72070129919307,32.1067577865765,86.2944488352758,99.5189765893181,49.7247520594234,-0.739798276228286,-0.929964426052139,-2.12643797191662,263.154839034562
640,-0.716747006456823,32.0897996763826,86.2890894767728,99.502041602686,49.7301635186807,-0.726752200645153,-0.927736849827571,-2.12523846026184,263.12901928065
641,-0.712560341052784,32.0735704244103,86.2836914595396,99.4850654036078,49.735877474195,-0.716012177301254,-0.925546975741627,-2.12400472750889,263.104316174029
642,-0.708304780105928,32.0578356029152,86.2782385709511,99.4681070123755,49.7418149404702,-0.707693600938204,-0.923396342061679,-2.12275380041691,263.080226019915
643,-0.704139143501196,32.0423377273237,86.2727283777926,99.4512573591994,49.74794369845,-0.703708178999551,-0.921300257289659,-2.12148109006671,263.056329866965
644,-0.700263390750595,32.0268506584487,86.2671265070297,99.4346093815997,49.7541429288817,-0.703514442671304,-0.9192641029826,-2.12019702836384,263.032091742124
645,-0.696828088044016,32.0111762256687,86.2614235079795,99.4182637884639,49.7603114086979,-0.708069541715259,-0.917305299894448,-2.1188936080005,263.00711744861
646,-0.693957611217971,31.9952056364353,86.2555757126774,99.4022695825512,49.7664175510926,-0.716655257224606,-0.91544625505087,-2.11758433262321,262.981106441583
647,-0.69178994911661,31.978826439564,86.2495694491926,99.386687935444,49.7723632917145,-0.728157944936469,-0.913690659231188,-2.11628244669783,262.953750993127
648,-0.690312270088848,31.9619869333074,86.2434012698625,99.37154136743,49.7781445497741,-0.741388120459346,-0.912051420478589,-2.11499029898268,262.925039806899
649,-0.689468591329393,31.9446977294651,86.2370637717846,99.3568349781144,49.7837166198866,-0.754884675122873,-0.910534859605767,-2.11372048981255,262.895015828863
650,-0.689216754745336,31.926974421115,86.2305546764812,99.3425524355852,49.7890586465078,-0.768010188446661,-0.909129763929764,-2.1124835500181,262.863746487846
651,-0.689456971686826,31.9088466060519,86.2238795060969,99.328664119161,49.7941706945374,-0.780109612450279,-0.90783910297729,-2.11128177096306,262.831389659282
652,-0.690075025545458,31.8903799881842,86.2170389189216,99.3150903494241,49.7990499094523,-0.790852265307648,-0.906661403339177,-2.11011875293882,262.798095903163
653,-0.690909898722481,31.8716693364265,86.2100408045177,99.3017644567686,49.803720125205,-0.7998699305307,-0.90556952215488,-2.108993086086,262.764164017589
654,-0.691800689861156,31.8528269881273,86.2029104747421,99.2886066544396,49.8082010365066,-0.806959535964278,-0.904545235242041,-2.10789152722284,262.72990363507
655,-0.692584080838018,31.8339841901402,86.1956791519733,99.275540928645,49.8125453953849,-0.812117411580132,-0.903568887907792,-2.10680789289453,262.69566899777
656,-0.693128985018359,31.8152362582272,86.1883797552832,99.2624855605232,49.8168547198195,-0.815201534753023,-0.902625820826057,-2.10572647239576,262.661776660425
657,-0.693291217952844,31.7967695488351,86.1810470314221,99.2493768622518,49.8212123665401,-0.816924994392372,-0.90170474627694,-2.104643016784,262.628622312533
658,-0.693007281427955,31.7787116717234,86.173706334139,99.2361746295737,49.8256926562669,-0.814958932485173,-0.900795116239856,-2.10355021266063,262.596461334652
659,-0.692239432068757,31.7611986210344,86.1663927173978,99.2228406602109,49.8302797340272,-0.809942783101224,-0.89988882004539,-2.10244492020944,262.565437389941
660,-0.6909904673001,31.7443290233662,86.1591376710194,99.2093492206167,49.8350343584233,-0.801750790236517,-0.898984282523242,-2.1013389495471,262.535670030175
661,-0.689315397257145,31.7280890509359,86.1519688547638,99.1957065860241,49.8399395504723,-0.790519247272391,-0.898080549089763,-2.10024447861362,262.507067742504
662,-0.687218639418116,31.7125757048851,86.1448902044257,99.1819205019599,49.8449591168735,-0.77776972943998,-0.897179067839574,-2.09916908614026,262.479656424043
663,-0.684787332260145,31.6977092355794,86.1379121337721,99.1679859040847,49.8500362995318,-0.765355555003109,-0.896292429273547,-2.09812140181938,262.453166402777
664,-0.682085719815153,31.6835046060204,86.1310218911631,99.1539389498535,49.8551681654396,-0.754776252757864,-0.8954238805083,-2.09710820916029,262.427530592973
665,-0.679192936334347,31.6698709917689,86.1242118630555,99.139805147398,49.8602758254796,-0.746776401511054,-0.894577330231055,-2.0961266581736,262.402492404887
666,-0.676191044928622,31.6567040427875,86.117464248459,99.1255908936773,49.8653408239792,-0.74257355107954,-0.893764881748834,-2.09517791409863,262.377803700741
667,-0.673181619968968,31.6438787742136,86.1107620954474,99.1113764410065,49.8703086868562,-0.742399256111966,-0.892992727817597,-2.09425930370438,262.353228160081
668,-0.670213809832923,31.6312546226524,86.1040821065892,99.0971629549052,49.8751406789337,-0.745977722737888,-0.892265376164394,-2.09336388782353,262.328514431849
669,-0.6673501379524,31.6187706109737,86.0974012763029,99.0829974104498,49.8798229172807,-0.752513968402268,-0.891585935573706,-2.09249287623195,262.303546428161
670,-0.664678190835429,31.6062558070602,86.0907060807514,99.0689015438784,49.8842760210055,-0.760868254484169,-0.890959288711052,-2.09163053368164,262.278021114329
671,-0.662262706702025,31.5935904240288,86.0839722003598,99.0549156011379,49.8884274540369,-0.769638361301901,-0.890381541860149,-2.09076900995099,262.251729694625
672,-0.660208657870769,31.580703576015,86.0771763094593,99.0410755089668,49.8922185628876,-0.779379124578826,-0.889851691718912,-2.0898944007676,262.224484727897
673,-0.658552325863668,31.5675210985892,86.0703055961196,99.0274378775562,49.8956672403759,-0.788214878743584,-0.889365697170656,-2.08899815089626,262.196279067387
674,-0.65735244035829,31.5540204261116,86.0633523767015,99.014011426072,49.8987821830723,-0.796389023444134,-0.888918787922376,-2.08806992654704,262.167081545705
675,-0.656613937937289,31.5402770529653,86.0563048592435,99.000830154998,49.9015790667348,-0.802786224609486,-0.888504284055578,-2.08709961261242,262.137044228907
676,-0.65631256269903,31.5262991876653,86.049153823928,98.9879285424739,49.9041130307179,-0.808038415972941,-0.888121030900659,-2.08608182036643,262.106308536655
677,-0.656460299903558,31.5121174916245,86.0418868921461,98.9753307991987,49.9063843631134,-0.811198057350578,-0.887760216174942,-2.08500759499207,262.074949957314
678,-0.657056373528271,31.4977506917462,86.0345020087901,98.9630603286376,49.9084535971706,-0.812898949330742,-0.88742454508719,-2.0838712005998,262.043093320528
679,-0.658069300164272,31.4832863735778,86.0269941098073,98.9511294735881,49.9103691288572,-0.812717572690859,-0.887103883684409,-2.08267173244884,262.010943612752
680,-0.659456371054695,31.4687949062911,86.0193652958156,98.9395073692211,49.9122463060474,-0.81072741204038,-0.88680311332749,-2.08141047682678,261.978710746009
681,-0.661176864287069,31.4543574202543,86.0116162968176,98.9281847572045,49.9141268948682,-0.80759646270507,-0.886527282519744,-2.08009222117831,261.94655425893
682,-0.663126062286227,31.4400651490277,86.0037482958956,98.917132224325,49.9161146429538,-0.803274145999777,-0.886274969064362,-2.07872239368825,261.914746040095
683,-0.665215333735749,31.4259397394674,85.9957623847976,98.90632100847,49.9182884441188,-0.798945558893197,-0.886046486429676,-2.07729540829842,261.883447416893
684,-0.667387606284872,31.4119824221121,85.9876705121984,98.8957326338165,49.9206997744527,-0.794922812516413,-0.885840820298503,-2.07582357102314,261.85273732628
685,-0.669531295332142,31.3982810752949,85.9794764426325,98.8853334823479,49.9234680620453,-0.791657697003535,-0.885658317055566,-2.07430527645231,261.822885793886
686,-0.671569489457952,31.3848230027614,85.9711961517231,98.8751343236215,49.926682696638,-0.789345144326994,-0.885495634173919,-2.07275156060069,261.794039426218
687,-0.673446293024064,31.3716190062867,85.9628421860501,98.8651166256881,49.9303729016177,-0.788046436291136,-0.885360441247406,-2.07117407315053,261.766237559942
688,-0.675110476044691,31.3586942156071,85.9544299078326,98.8552932219486,49.9345385786854,-0.787647468213046,-0.885253491400199,-2.0695771403025,261.739548525481
689,-0.67657252609137,31.346061893313,85.9459755499643,98.8456918403619,49.9392057651011,-0.787998695539418,-0.885176417812511,-2.06797328149603,261.714001606845
690,-0.677818521013629,31.3337056551461,85.937494280845,98.8363172313252,49.9443695211529,-0.788726448995976,-0.885131438920328,-2.06637704380761,261.689569074318
691,-0.678884061097308,31.3216661798937,85.9289971105356,98.8272173139267,49.9499891347676,-0.789664258632378,-0.885130928473459,-2.06479994383477,261.666231736175
692,-0.679805895109894,31.3099279048577,85.9204952766343,98.8184125441346,49.956004711078,-0.790065768575278,-0.885182264583961,-2.06325142990023,261.643882925843
693,-0.680622421514684,31.2985530177492,85.9119904467001,98.8099267050152,49.9623535750741,-0.79040032024591,-0.885281760097709,-2.06174461549458,261.622496139472
694,-0.681375833568962,31.2875491286162,85.9034816404537,98.801767097328,49.9689499343477,-0.789624650873352,-0.885430539269479,-2.06028725160599,261.601952810593
695,-0.682107498202351,31.2769328091644,85.894962664557,98.7939189518411,49.9757082980842,-0.788086293945326,-0.88562756771878,-2.05889001502707,261.582120515268
696,-0.682850371188129,31.2667261168634,85.8864265110841,98.7863430548431,49.9825241696885,-0.785549259994835,-0.885872946825946,-2.05756733930948,261.562841073746
697,-0.683664522191739,31.2568728033512,85.8778668112403,98.7789839877615,49.9892970301387,-0.781616034099615,-0.88616944537732,-2.05631580586515,261.543854974689
698,-0.684520163179029,31.2474379225424,85.8692740034727,98.7717846478115,49.9959622747772,-0.776909426026685,-0.8865104432939,-2.05514841575185,261.525140039491
699,-0.685392448741837,31.2384232563688,85.8606448955195,98.7646824833445,50.0024468908381,-0.771466470547686,-0.886891390242497,-2.05405806884512,261.506617619492
700,-0.686256739611451,31.2298679868566,85.8519756724145,98.7576130894007,50.008675620165,-0.765657655254058,-0.887310487582538,-2.05304479072071,261.488231508541
701,-0.687096177255663,31.2217723955118,85.8432650555742,98.7505170460623,50.0145853483916,-0.759867737995365,-0.887766471194852,-2.0520969512791,261.469904974753
702,-0.687849069411351,31.2141262659109,85.8345120039841,98.743344943386,50.0201507065619,-0.754536743707467,-0.888263904781869,-2.05120653015792,261.451635809887
703,-0.688486131476375,31.2069339109042,85.8257108489709,98.73605931165,50.0253254387041,-0.750317664905861,-0.888794264612957,-2.05036646692552,261.433391506303
704,-0.68897251458081,31.2002205061452,85.8168634940346,98.7286328960178,50.030128118146,-0.74718652776025,-0.88935782291827,-2.04957166326441,261.41523813075
705,-0.689284743218874,31.1939436665936,85.8079830722997,98.7210570407127,50.0345119840169,-0.745429856749087,-0.889959967844934,-2.0488125680289,261.397117132932
